日期,代码,名称,市场板块,收盘价,涨跌幅,趋势,热度,热度排名,大单净额,量比,换手率,成交额,成交量(手),昨日成交量(手),成交量对比,量能状态,总市值,诊股综合评分,技术面评分,资金面评分,技术形态,买入信号,同花顺行业,最相关概念,所属概念数量
2026-05-22,002529.SZ,*ST海源,深市主板,8.53,0.35%,开,118194,2252,0万元,0.56,1643.0,1.91亿,19148,68194,-71.92%,缩量,22.18万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301578.SZ,辰奕智能,创业板,34.8,0.84%,开,118171,2253,0万元,0.65,1397.0,4034.00万,4034,12453,-67.61%,缩量,8.06万,5.6,6.0,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603071.SH,物产环能,沪市主板,13.19,0.84%,开,118154,2254,0万元,0.46,1395.0,1.06亿,10604,46417,-77.15%,缩量,73.59万,5.6,6.0,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000726.SZ,鲁  泰Ａ,深市主板,5.96,0.34%,开,118133,2255,0万元,0.41,1645.0,2.77亿,27700,134644,-79.43%,缩量,35.12万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300535.SZ,达威股份,创业板,17.62,0.11%,开,118118,2256,0万元,0.78,1755.0,9995.00万,9995,25670,-61.06%,缩量,14.30万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603395.SH,红四方,沪市主板,25.05,0.24%,开,118110,2257,0万元,0.56,1691.0,6754.00万,6754,23981,-71.84%,缩量,16.28万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300366.SZ,ST创意,创业板,5.75,0.17%,开,118101,2258,0万元,0.58,1723.0,2.98亿,29819,103464,-71.18%,缩量,30.50万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300869.SZ,康泰医学,创业板,11.89,0.17%,开,118082,2259,0万元,0.9,1724.0,1.45亿,14472,32104,-54.92%,缩量,31.41万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,605183.SH,确成股份,沪市主板,15.93,1.27%,开,118007,2260,0万元,0.82,1165.0,7362.00万,7362,17958,-59.00%,缩量,65.70万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603215.SH,比依股份,沪市主板,17.61,0.51%,开,117998,2261,0万元,0.45,1543.0,8789.00万,8789,39264,-77.62%,缩量,32.97万,5.6,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603261.SH,*ST立航,沪市主板,36.12,2.35%,开,117989,2262,0万元,0.83,623.0,1735.00万,1735,4178,-58.47%,缩量,27.99万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301100.SZ,风光股份,创业板,17.52,1.39%,开,117984,2263,0万元,0.5,1104.0,6337.00万,6337,25251,-74.90%,缩量,15.33万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600817.SH,宇通重工,沪市主板,10.14,0.10%,开,117923,2264,0万元,0.59,1743.0,1.72亿,17195,58665,-70.69%,缩量,53.67万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600966.SH,博汇纸业,沪市主板,5.83,0.34%,开,117851,2265,0万元,0.44,1613.0,2.77亿,27742,125301,-77.86%,缩量,77.94万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600289.SH,ST信通,沪市主板,6.35,1.44%,开,117798,2266,0万元,0.72,1061.0,1.67亿,16658,46388,-64.09%,缩量,35.94万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002836.SZ,新宏泽,深市主板,12.16,1.25%,开,117784,2267,0万元,0.64,1154.0,9494.00万,9494,29623,-67.95%,缩量,28.02万,5.6,6.1,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300719.SZ,安达维尔,创业板,13.77,0.07%,开,117773,2268,0万元,0.55,1741.0,1.26亿,12569,45727,-72.51%,缩量,24.73万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300158.SZ,振东制药,创业板,5.46,0.74%,开,117770,2269,0万元,0.44,1408.0,2.58亿,25793,116290,-77.82%,缩量,54.14万,5.6,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688656.SH,浩欧博,科创板,124.83,0.14%,开,117701,2270,0万元,0.74,1702.0,13.59亿,135874,367739,-63.05%,缩量,79.24万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600249.SH,两面针,沪市主板,5.46,0.18%,开,117657,2271,0万元,0.49,1674.0,3.06亿,30613,123881,-75.29%,缩量,30.03万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301195.SZ,北路智控,创业板,30.86,0.13%,开,117528,2272,0万元,0.71,1688.0,5477.00万,5477,15428,-64.50%,缩量,27.06万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,605138.SH,盛泰集团,沪市主板,7.53,0.13%,开,117524,2273,0万元,0.81,1686.0,2.24亿,22391,55430,-59.60%,缩量,41.83万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603611.SH,诺力股份,沪市主板,18.38,0.27%,开,117523,2274,0万元,0.66,1616.0,8801.00万,8801,26761,-67.11%,缩量,47.35万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600796.SH,钱江生化,沪市主板,5.48,0.18%,开,117384,2275,0万元,0.85,1647.0,3.02亿,30222,70944,-57.40%,缩量,17.07万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600697.SH,欧亚集团,沪市主板,11.85,0.42%,开,117328,2276,0万元,0.7,1521.0,1.28亿,12841,36803,-65.11%,缩量,18.41万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
